199974|4213|4213 W 13th St|79072|34.19356|-101.74357
199975|412|412 Paseo Del Pueblo Norte|87571|36.40968|-105.57179
199976|9808|9808 Sunningdale Blvd|80124|39.53795|-104.89722
199979|5000|5000 Express Dr S|11779|40.81358|-73.1028
200003|702|702 3rd Avenue S.W.|T2P3B4|51.05069|-114.07641
200004|101|101 West 57th Street at Sixth Avenue|10019|40.76426|-73.97707
200008|11000|11000 Westwood Blvd|32821|28.40649|-81.4744
200009|8651|8651 Spectrum Center Blvd|92123|32.8269|-117.14212
200011|1001|1001 Lafayette Dr|15437|39.8052|-79.5523
200018|311|311 Chestnut St|37402|35.05317|-85.31183
200024|1510|1510 N 1st St|95112|37.36352|-121.91081
200028|2525|2525 San Pablo Dam Road|94806|37.95621|-122.33086
200030|1506|1506 Hillview Drive|76645-2745|32.01085|-97.09334
200031|1005|1005 Dodge St|68102|41.25961|-95.92917
200034|829|829 Ocean Shores Blvd Nw|98569|47.01341|-124.16643
200040|544|544 Sw Coast Hwy|97365|44.63161|-124.05966
200042|520|520 Aleka Loop|96746|22.05458|-159.32735
200044|24741|24741 Country Club Blvd|44070|41.4157|-81.89721
200045|3500|3500 Ludwell Pkwy|23188|37.26618|-76.79373
200046|3601|3601 Ironbound Rd|23188|37.26284|-76.76208
200047|7887|7887 E Princess Blvd|85255|33.64777|-111.91206
200049|3919|3919 E Parkway|37738|35.76109|-83.33719
200055|342|342 Longwood Ave|02115|42.33838|-71.10636
200056|170|170 Hegenberger Loop|94621|37.73574|-122.19539
200057|5617|5617 Major Blvd|32819|28.48123|-81.45385
200058|9660|9660 East Bay Harbor Drive|33154|25.88766|-80.12946
200059|1801|1801 Barber Ln|95035|37.4024|-121.91045
200062|3045|3045 Polynesian Isle Blvd.|34746|28.33838|-81.49598
200063|55|55 Sun Ridge Cir|86351|34.77155|-111.7668
200071|537|537 Banff Avenue -  Box 489|T1L1A6|51.18476|-115.55854
200072|686|686 Memorial Ave|P7B3Z5|48.41522|-89.24259
200075|200|200 Dearborn Avenue|61080|42.49321|-89.02015
200078|3939|3939 Highway 6 South|77845|30.5855|-96.2863
200080|3555|3555 S Ocean Dr|33019|25.99116|-80.11878
200082|2777|2777 Fairfield Commons Blvd.|45431|39.76927|-84.05448
200085|260|260 Main Street|R3C1A9|49.89251|-97.13705
200086|123|123 South Lincoln Avenue|91755|34.06174|-118.12135
200088|15|15 Valley West Rd|17821|40.99423|-76.68158
200091|1730|1730 Nw 9th St|97330|44.58503|-123.25695
200093|300|300 Rocky Run Pkwy|19803|39.81802|-75.54977
200095|501|501 Gateway Boulevard|46304|41.57592|-87.04465
200099|975|975 Broadway|34698|28.01523|-82.78973
200109|120|120 Hwy 21 S|36460|31.46853|-87.34691
200116|7750|7750 Carondelet Avenue|63105|38.64884|-90.33686
200118|4|4 North Pottstown Pike|19341|40.02619|-75.62703
200119|700|700 Interstate Dr|42101|37.0085|-86.37403
200120|915|915 Westgate Resorts Rd|37738|35.73181|-83.5179
200127|373|373 S Airport Blvd|94080|37.6435|-122.4039
200133|108|108 E 8th Ave|99501|61.21458|-149.88285
200135|4610|4610 W Walnut St|72756|36.33386|-94.18242
200140|1132|1132 Route 73 Of Church Rd|08054|39.92512|-74.95323
200143|590|590 Morro Ave|93442|35.36341|-120.85116
200146|I-95|I-95 And Us Hwy 17|29927-6933|32.27165|-81.08038
200151|3001|3001 Mustang Crossing Anx|75402|33.09433|-96.11224
200153|480|480 S Redlands Ave|92570|33.77989|-117.21738
200162|260|260 N Gulph Rd|19406|40.08545|-75.39752
200167|1211|1211 Quince Street SE|98501|47.03805|-122.88884
200169|2000|2000 North Commerce Parkway|33326|26.09227|-80.36592
200170|3671|3671 Street Rd|19020|40.12587|-74.96489
200173|2307|2307 Lincoln Hwy E|17602|40.02618|-76.2115
200175|133|133 Asilomar Blvd|93950|36.63048|-121.9334
200177|1855|1855 Aeroplaza Dr|80916|38.80606|-104.73776
200184|804|804 North Virginia Dare Trail, NC 12|27948|36.01935|-75.66045
200185|1115|1115 Jesse Jewell Parkway SW|30501|34.28866|-83.83585
200188|3933|3933 J B S Pkwy|79762|31.88954|-102.33298
200191|3665|3665 Rio Rd|93923|36.5388|-121.90905
200210|455|455 Tramway|89449|38.96108|-119.88871
200211|6300|6300 Parc Corniche Drive|32821|28.39918|-81.46079
200216|100|100 Main Street|86503|36.16006|-109.57926
200219|5851|5851 Gulf of Mexico Drive|34228|27.41854|-82.66504
200220|6640|6640 Estero Blvd|33931|26.4189|-81.90224
200230|652|652 Cannery Row|93940|36.61537|-121.89974
200233|242|242 Cannery Row|93940|36.61095|-121.89717
200234|6004|6004 Fair Lakes Rd|13057|43.09179|-76.07301
200238|300|300 Pacific St|93940|36.60207|-121.89544
200245|8130|8130 Wisconsin Ave|20814|38.99145|-77.09591
200247|187|187 Fair St|24901|37.77939|-80.45859
200263|250|250 N Andrews Ave|33301|26.12509|-80.14326
200265|6610|6610 International Rd|79925|31.78215|-106.39728
200268|14|14 Hill St|01801|42.47888|-71.1159
200269|411|411 W Bay Street|31401|32.08217|-81.0962
200270|3226|3226 Fairway Plaza Rd S|T1K7T5|49.66858|-112.79105
200271|515|515 Canal St|05301|42.8382|-72.56547
200275|5181|5181 Highway 49 N|95338|37.49299|-119.97334
200279|125|125 S Festival Dr|92806|33.86684|-117.75208
200288|1515|1515 George Washington Way|99354|46.29319|-119.27437
200301|1348|1348 Mccarter Hwy|07104|40.75495|-74.16661
200302|8201|8201 Congress Ave|33487|26.4209|-80.09348
200303|750|750 Aten Rd|15108|40.46013|-80.1937
200305|740|740 S. Decatur Boulevard|89107|36.16472|-115.20606
200307|12415|12415 E Mission Ave|99216|47.6717|-117.23786
200310|16|16 Via de Luna Dr|32561|30.33414|-87.1351
200313|6855|6855 Nw Loop 410|78238|29.45988|-98.62485
200315|3901|3901 Saddle Road|96150|38.93823|-119.93805
200316|215|215 E 64th St|10065|40.76436|-73.96313
200322|8779|8779 Georgetown Rd|43725|40.00123|-81.57901
200324|1931|1931 East Fwy|77521|29.79887|-95.02923
200327|1781|1781 Fleischli Pkwy|82001|41.12354|-104.84534
200344|14880|14880 River Rd|95446|38.51566|-122.98291
200345|3000|3000 Lake Eastbrook Blvd Se|49512|42.90896|-85.57483
200350|75|75 Sitting Bull Rd|59716|45.2866|-111.40046
200353|1802|1802 E Overland Trail|79601|32.47499|-99.6954
200356|1100|1100 Burkemont Ave|28655|35.72654|-81.6927
200357|1238|1238 S Rogers St|72830|35.45418|-93.46497
200358|81753|81753 Highway 111|92201|33.71097|-116.2384
200359|1309|1309 E Wood St|38242|36.3063|-88.2986
200361|505|505 Clanton Rd|28217|35.19656|-80.8791
200362|200|200 Westin Oaks Dr|70403|30.50353|-90.50079
200363|4060|4060 Lamar Avenue|38118|35.05333|-89.92803
200365|7360|7360 Oswego Rd|13090|43.12704|-76.21819
200369|8004|8004 Sparrow Crescent|T9E7G1|53.30156|-113.5457
200370|925|925 Bendix Drive|28146|35.65217|-80.46709
200372|1225|1225 Iyannough Rd|02601|41.67497|-70.3098
200375|1505|1505 New Sapulpa Rd|74066|36.01748|-96.09676
200376|102|102 Us Highway 46|07828|40.88486|-74.72846
200378|725|725 South Lincoln|80488|40.47225|-106.82637
200389|3254|3254 Avila Beach Drive|93424|35.1799|-120.73967
200390|4055|4055 Navoti Dr|86336|34.85254|-111.82829
200399|9040|9040 Pams Ave|23237|37.40169|-77.4279
200400|122|122 E Gurley St|86301|34.5422|-112.46732
200402|101|101 E 2nd St|98362|48.11813|-123.43422
200404|5800|5800 College Blvd|66211|38.92764|-94.65235
200406|919|919 Montague Ave|29649|34.21318|-82.17941
200407|406|406 E 22nd St|47542|38.31896|-86.95471
200409|1605|1605 E Whitestone Blvd|78613|30.52899|-97.80433
200418|1195|1195 Russ Rd|45331|40.12121|-84.61969
200422|201|201 Townley Ave|14830|42.15431|-77.05465
200430|20|20 Rockdale St|02184|42.22578|-71.0295
200434|6015|6015 Macon Cv|38134|35.1629|-89.86351
200442|500|500 Meijer St|48813|42.55619|-84.81656
200444|6101|6101 N Santa Fe Ave|73118|35.53452|-97.51282
200445|245|245 E Ina Rd|85704|32.34324|-110.96616
200448|One|One Main St|94574|38.49393|-122.45592
200452|20|20 Alpine Ave, St Annes Road|R2M0Y5|49.85624|-97.10051
200454|4994|4994 Westone Plaza|20151|38.87062|-77.44653
200463|100|100 Ocean View Ave|93449|35.1367|-120.64103
200466|1199|1199 Hwy 3B|V0G1Y0|49.07778|-117.81431
200475|13726|13726 Oliver Dr|21741|39.6916|-77.73529
200476|110|110 Frontage Rd|29801|33.63881|-81.73799
200484|55|55 Woodlake Dr Se|55904|43.97241|-92.46102
200501|1119|1119 S Main St|95490|39.40071|-123.34971
200506|700|700 Trapp Hill Rd|05672|44.46486|-72.7448
200513|915|915 Ronald Regan Blvd|30041|34.17992|-84.13406
200515|307|307 Mid America Dr|74361|36.23118|-95.33825
200516|200|200 Ponte Vedra Blvd|32082|30.24204|-81.37923
200546|2951|2951 Touhy Ave|60007|42.00807|-87.93664
200548|2820|2820 W Highway 76|65616|36.63821|-93.27102
200551|3241|3241 Cahuenga Blvd|90068|34.12905|-118.34844
200572|655|655 N Dupont Hwy|19901|39.17856|-75.52676
200573|7005|7005 Century Ave|L5N7K2|43.60125|-79.75212
200587|55|55 Minthorn Blvd|L3T7Y9|43.84235|-79.38048
200604|2659|2659 Roanoke St|24073|37.13801|-80.35313
200607|500|500 West 120 South|84017|40.91089|-111.40339
200630|750|750 Saturn Pkwy|29212-2265|34.07575|-81.151
200651|309|309 S 16th Avenue|39440|31.68705|-89.14675
200655|10200|10200 W I-70 Frontage Rd S|80033|39.78317|-105.11208
200657|3186|3186 Andover Road|14895|42.13406|-77.912
200660|3423|3423 Percy Priest Drive|37214|36.15286|-86.62858
200702|1301|1301 6th Avenue|98101|47.60923|-122.33271
200705|1301|1301 Withers Drive|29577-3736|33.69581|-78.87686
200707|6737|6737 Mahan Drive|32308|30.48251|-84.16299
200708|1668|1668 Market St|94102|37.77339|-122.42173
200709|2300|2300 Route 4|07024|40.86477|-73.97358
200710|211|211 N Oak Park Ave|60302|41.89076|-87.79457
200715|6700|6700 S Main Street|77030|29.70811|-95.40367
200716|915|915 W Dallas St|77019|29.75774|-95.37722
200720|902|902 W Grove Ave|85210|33.3903|-111.85217
200722|214|214 S 24th St|85034|33.4454|-112.03022
200723|4130|4130 N Black Canyon Hwy|85017|33.49593|-112.11347
200730|1|1 Ocean Blvd|32233|30.32518|-81.3962
200735|60|60 State Park Rd|93442|35.34642|-120.83812
200884|51325|51325 Hwy 290|77445|30.11809|-96.09192
200888|1996|1996 Main St|97814|44.77691|-117.82976
200898|1501|1501 Alliant Avenue|40299|38.22073|-85.53662
200899|2407|2407 E R Ave|97850|45.32944|-118.07472
200900|101|101 W Phoenix St|85541|34.22648|-111.33333
200905|4444|4444 2nd Ave West|S6V5S2|53.17313|-105.76259
200908|4250|4250 Koval Lane|89109|36.11177|-115.16391
200912|1248|1248 N Stone Ave|85705|32.23785|-110.97184
200916|3295|3295 Dunes Rd|93933|36.69947|-121.80545
200917|60|60 Sea Walk Dr|95497|38.68052|-123.42892
200922|8848|8848 Twin Hills Pkwy|44087|41.31227|-81.44831
200929|1665|1665 56 St|V4L2B2|49.03357|-123.06875
200930|12727|12727 Southwest Fwy|77477|29.6346|-95.58462
200931|930|930 N Atlantic Ave|32118|29.24164|-81.01525
200932|2050|2050 North Fremont Street|93940|36.59583|-121.86443
200934|55|55 East Nationwide Boulevard|43215|39.969|-83.00052
200940|1201|1201 E Highway 54|73942|36.69165|-101.46456
200941|101|101 W Main St|81611|39.19142|-106.82273
200943|2400|2400 E Rock Haven Rd|64701|38.66327|-94.36945
200944|1730|1730 S Church St|53094|43.17152|-88.73251
200948|747|747 E Pancake Blvd|67901|37.03252|-100.91281
200950|154-10|154-10 S Conduit Ave|11434|40.66659|-73.78221
200951|116|116 Cottonland St|71269|32.4538|-91.76015
200952|1265|1265 Main St|80550|40.47971|-104.91955
200956|2228|2228 U Avenue|52361|41.68407|-91.91067
200957|3401|3401 Mall Loop Road|60431|41.57923|-88.16739
200980|1100|1100 Price Road SE|97322|44.63166|-123.05705
201004|2306|2306 East Main Street|56007|43.65563|-93.33637
201005|1650|1650 Central St E|V2M3C2|53.9081|-122.78116
201023|1330|1330 N Sam Houston Pkwy E|77032|29.93791|-95.36622
201051|2759|2759 Mount Pleasant St|52601|40.82553|-91.13691
201065|9888|9888 Mira Mesa Blvd|92131|32.91685|-117.11371
201084|322|322 N Pass Ave|91505|34.15574|-118.34583
201092|500|500 Steamboat Rd|06830|41.01815|-73.62332
201096|15400|15400 John F Kennedy Blvd|77032|29.94127|-95.33038
201109|283|283 Rock Hill Drive|12775|41.62252|-74.59016
201111|1702|1702 E Expressway 83|78596|26.16956|-97.97441
201112|4110|4110 State Road 42|45040|39.37184|-84.29046
201119|2550|2550 State Road 16|32092|29.9197|-81.41533
201122|1527|1527 Herman Rd|62088|39.02103|-89.75966
201125|101|101 Nooseneck Hill Rd|02817|41.65177|-71.60749
201126|151|151 E Alsbury Blvd|76028|32.56317|-97.31713
201127|1902|1902 E 7th St|50022|41.40396|-94.98723
201128|37|37 Spencer Plain Rd|06475|41.2886|-72.41839
201130|1128|1128 US Highway 24|80461|39.2387|-106.30758
201132|416|416 W Fir Rd|64836|37.14028|-94.31693
201133|168|168 Barnett Run Rd|26330|39.33541|-80.23172
201134|740|740 S Van Buren St|46565|41.66729|-85.58047
201135|219|219 IndustriaI Dr|53925|43.34728|-89.0291
201136|9460|9460 North Highway 6 Loop|77868|30.38774|-96.06907
201137|1815|1815 W Vine Street|34741|28.30456|-81.42262
201142|308|308 Old Airport Road|X1A3G3|62.44802|-114.40866
201144|11355|11355 San Pedro Ave|TX 78216|29.54361|-98.49132
201145|1801|1801 Greyhound Park Dr|52001|42.51805|-90.64605
201146|405|405 North Service Rd E|S9H3X6|50.29923|-107.7947
201147|1700|1700 West Victoria Road|V0E2S0|51.00844|-118.21197
201148|101|101 Flat Creek Rd|28711|35.62185|-82.31485
201149|2400|2400 Highway 64|38478|35.19736|-86.88717
201150|8396|8396 S Main St|30545|34.70025|-83.72656
201152|1119|1119 Vincent Dr|63775|37.7076|-89.89243
201154|2645|2645 Charlevoix Ave|49770|45.36652|-84.99444
201155|3801|3801 Highway 17 South|29582-5064|33.8025|-78.72706
201159|1400|1400 Thelma Keller Ave|62401|39.14055|-88.56598
201160|525|525 W Rainbow Blvd, Highway 50|81201|38.52417|-106.01121
201161|70|70 Green Acres Dr|60450|41.38388|-88.42383
201162|601|601 S Deerfield Rd|61764|40.87247|-88.66646
201163|2|2 Traders Cir|61761|40.53336|-88.99784
201164|1100|1100 Hwy 50 W|81008|38.30822|-104.62293
201165|2301|2301 SE Walton Blvd|72712|36.33523|-94.18691
201167|1020|1020 Park St|80104|39.3806|-104.866
201168|1706|1706 Main St N|S6J1L4|50.41361|-105.53611
201169|637|637 W 12th St|58601|46.89416|-102.79501
201170|825|825 East Main Ave.|58078|46.87643|-96.88367
201171|457|457 Humboldt Ave|95988|39.52511|-122.21205
201172|4887|4887 Valley West Blvd|95521|40.90021|-124.08274
201173|57096|57096 29 Palms Hwy|92284|34.12103|-116.43681
201174|5100|5100 Equipment Drive, I-85|28269|35.28064|-80.7948
201175|2311|2311 Ashley Phosphate Rd|29406-4105|32.93556|-80.04471
201176|4112|4112 W Blue Heron Blvd|33404|26.78355|-80.10121
201177|1614|1614 N Saint Marys Street|78215|29.43963|-98.48495
201178|4401|4401 North Cage Boulevard|78577|26.23628|-98.17799
201179|30954|30954 S Highway 69|74301|36.57115|-95.22049
201180|1001a|1001a Highway 82 E|53948|43.79661|-90.05395
201181|2430|2430 Sanders Street|72032|35.1105|-92.43616
201182|140|140 Vulcan Rd|35209|33.46643|-86.82807
201183|2081|2081 Eckelkamp Ct|63090|38.53538|-91.0053
201185|418|418 N Massey Blvd|65714|37.04769|-93.30328
201187|5336|5336 Wurzbach Road|78238|29.48322|-98.60719
201188|1325|1325 N First St|59840|46.26376|-114.15704
201189|9420|9420 State Route 14|44241|41.24146|-81.35187
201191|612|612 S 4th St (US 1)|34950|27.44135|-80.32579
201192|1330|1330 N Highway 62 65|72601|36.26255|-93.13453
201195|2451|2451 Moody Pkwy|35004|33.57825|-86.51224
201196|4125|4125 McFarland Blvd E.|35405|33.16997|-87.52499
201198|6733|6733 E Main St|85205|33.41559|-111.68634
201200|3803|3803 University Drive|35816|34.73518|-86.62376
201201|2500|2500 S Caraway Rd|72401|35.81507|-90.67803
201202|3401|3401 E Andy Devine Ave|86401|35.22262|-114.0056
201204|3945|3945 W Houser Rd|85231|32.77689|-111.61746
201205|325|325 E 51st St|71854|33.4707|-94.03975
201206|3445|3445 Oliver Lancaster Blvd|72104|34.40343|-92.82418
201207|547|547 W Mariposa Rd|85621|31.36563|-110.94222
201209|1690|1690 W Ramsey St|92220|33.92539|-116.89531
201211|1115|1115 S Expressway 83|78550|26.1825|-97.7154
201212|140|140 E Hillcrest Dr|95603|38.92481|-121.05962
201214|106|106 N Plaza Ct|72956|35.46033|-94.35827
201215|15559|15559 Beach Blvd|92683|33.73633|-117.98945
201217|605|605 Peterson Road|80915|38.84081|-104.70136
201218|1202|1202 N Main St|81052-2114|38.1005|-102.61852
201219|808|808 Little Beaver Trail|80435-0829|39.62936|-106.06143
201220|411|411 E. Tomichi Avenue|81230|38.54434|-106.92213
201222|492|492 East Main St|06790|41.8072|-73.11117
201223|2773|2773 Elder St|83705|43.57351|-116.21561
201225|15040|15040 Brighton Rd.|80601|39.97029|-104.8287
201226|333|333 Miracle Strip Pkwy Sw|32548|30.40714|-86.63561
201228|209|209 N 19th St|81212|38.44806|-105.22036
201229|2108|2108 W Meadowview Rd|27403|36.04551|-79.83676
201230|20|20 Birmingham Hwy|37419|35.01794|-85.38075
201232|2850|2850 I-10 East, Exit 85|77703|30.09693|-94.13385
201234|15470|15470 Highway 13 S|37078|35.883|-87.79975
201235|20a|20a Big Timber Loop|59011|45.82602|-109.97311
201236|5400|5400 Southgate Dr|59101|45.75356|-108.54942
201238|418|418 Council Road|46304|41.61472|-87.03853
201239|720|720 Royal Pkwy|37214|36.14571|-86.66467
201240|3320|3320 Dickerson Pike, I-65|37207|36.23576|-86.75836
201241|1040|1040 Zelfer Ave|67701|39.37045|-101.05629
201242|3838|3838 C Y Avenue|82609|42.82316|-106.36653
201243|10901|10901 Harts Road|32218|30.43222|-81.65835
201244|7245|7245 S State Road|48846|42.88411|-85.07506
201245|840|840 W Highway 20|69337|42.82933|-103.01165
201246|6080|6080 E M-55|49601|44.2343|-85.45617
201247|2100|2100 Fay Street|80807|39.29839|-102.27847
201249|800|800 Wheat Dr|59715|45.69891|-111.04819
201250|3142|3142 Highland Ave|93662|36.57834|-119.62868
201251|1320|1320 Lincoln St|66901|39.56435|-97.65741
201252|45707|45707 South I-94 Service Drive|48111|42.21779|-83.48727
201253|1217|1217 W Pine St|88030|32.26764|-107.77272
201254|70|70 Bear River Dr|82930|41.26926|-110.9622
201255|1601|1601 E Broadway St|87401|36.72838|-108.19342
201256|7216|7216 55th St|95823|38.49533|-121.4414
201257|3033|3033 Claude Ave|48507|42.98827|-83.74071
201258|3601|3601 W Fox Ridge Ln|47304|40.22015|-85.42837
201260|1906|1906 E 1st St|67124|37.64587|-98.7194
201261|8300|8300 Louisiana St|46410|41.46786|-87.31989
201263|1025|1025 E 4th St|69210|42.54966|-99.84816
201264|3270|3270 North Chestnut Street|80907|38.88081|-104.83647
201265|2603|2603 S Locust St|68801|40.89612|-98.33974
201266|15101|15101 Huron St|48180|42.19773|-83.23505
201268|1078|1078 E Dublin Granville Rd|43229|40.08808|-82.98999
201269|1040|1040 Highway 180 E|88061|32.78682|-108.24281
201270|1145|1145 W Maple|48017|42.54803|-83.16254
201271|711|711 Park Ave|53916|43.45619|-88.82042
201272|28512|28512 Schoolcraft Rd|48150|42.38411|-83.32518
201273|1521|1521 Hugh Allan Dr, Trans-Can Hwy|V1S1P4|50.65206|-120.38193
201274|3|3 Lake Avenue Ext|06811|41.38749|-73.47774
201276|5253|5253 S Howell Ave|53207|42.9495|-87.90997
201277|1418|1418 S Dayton Place|50010|42.01019|-93.58103
201278|210|210 E Norwood Dr|50511|43.07831|-94.23469
201279|391|391 N Pioneer Road|54935|43.78754|-88.48215
201282|1757|1757 Hwy 71 N|51401|42.07757|-94.87866
201283|2809|2809 4th Ave. South|50428|43.13368|-93.35372
201284|6260|6260 Texaco Dr|54703|44.84402|-91.59572
201285|925|925 15th Ave SE|52040-2315|42.47135|-91.11312
201286|2901|2901 10th Ave NE|V1E2S3|50.70773|-119.25187
201287|4307|4307 Stone Ave|51106|42.47934|-96.35148
201289|400|400 33rd Ave Sw|52404|41.94429|-91.67349
201290|839|839 S Oak St|50126|42.50367|-93.26259
201292|3040|3040 5th Avenue S|50501|42.50139|-94.15371
201294|100|100 Grant Wood Dr|52205|42.1029|-91.26394
201297|1710|1710 N Walnut St|64429|39.75253|-94.2343
201298|2111|2111 West St S|50112|41.69889|-92.72682
201299|305|305 Closz Dr|50595|42.44544|-93.81545
201300|1892|1892 Main Street|04073|43.4434|-70.78181
201302|522|522 E Coliseum Blvd|46805|41.1183|-85.13325
201304|2205|2205 N Lincoln St|50138|41.33637|-93.10937
201305|1440|1440 Lisbon St|04240|44.06398|-70.15464
201306|395|395 Western Ave|04330|44.31807|-69.81629
201307|2490|2490 Green Mountain Dr|65616|36.63789|-93.26506
201308|1308|1308 N Johns St|53533|42.97723|-90.12748
201309|3933|3933 S Lotz Rd|48188|42.27874|-83.43696
201310|420|420 Americana|65233|38.93789|-92.74575
201312|929|929 Pulaski Hwy|21078|39.55063|-76.10383
201313|3550|3550 Crain Hwy|20602|38.61654|-76.92023
201315|1220|1220 Dual Hwy|21740|39.63014|-77.70045
201316|2615|2615 N Salisbury Blvd|21801|38.41153|-75.56734
201318|2790|2790 Target Dr|63136|38.773|-90.2657
201320|1010|1010 S Outer Rd|63077|38.36229|-90.97727
201321|2609|2609 E Malone Ave|63801|36.89061|-89.54015
201323|601|601 N Service Rd W|63080|38.21359|-91.17186
201324|439|439 E Russell Ave|64093|38.77294|-93.73589
201325|170|170 Housatonic Street|01238|42.30037|-73.24252
201328|3|3 Ash Brook Road|03431|42.924|-72.3061
201329|995|995 21st Ave N|58075|46.2895|-96.61446
201330|7|7 Tilton Rd|03276|43.45337|-71.56871
201332|2201|2201 John Deere Rd|61244|41.48513|-90.40525
201336|535|535 West Mt. Rushmore Road|57730-1542|43.76289|-103.61731
201337|3080|3080 E. Colby Street|49461|43.40897|-86.31742
201338|1610|1610 Cedar St|87740|36.88628|-104.43126
201339|2189|2189 Dakota Ave S|57350|44.34035|-98.21431
201342|501|501 National St|57717|44.66265|-103.85426
201343|440|440 Heritage Rd|57783|44.47471|-103.8094
201344|14341|14341 Edgewood Dr|56425|46.36366|-94.24487
201346|1815|1815 Paul Bunyan Dr Nw|56601|47.49421|-94.90544
201347|19|19 McMaster St|13021|42.93204|-76.57378
201349|1603|1603 East Highway 50|57078|42.87758|-97.36723
201350|2019|2019 E Main Street|56007|43.65438|-93.34086
201351|22|22 Pearson Boulevard|01440-03910|42.56588|-71.97901
201352|21|21 Colrain Road|01301|42.58657|-72.62403
201353|303|303 10th Ave S|55313-2302|45.16709|-93.85785
201354|1702|1702 S Pokegama Ave|55744|47.21367|-93.52876
201355|333|333 W Morris Street|14810|42.33619|-77.32942
201356|20800|20800 Kenrick Ave|55044|44.64822|-93.29371
201357|2540|2540 Vermillion Street|55033|44.72118|-92.85
201359|300|300 12th St Ne|56345|45.97703|-94.34368
201360|51578|51578 US Hwy 169 N|56003|44.19635|-94.02028
201361|830|830 Yellow Brick Road|55318|44.79215|-93.59901
201362|1915|1915 Highway 59 South|56701|48.10721|-96.14771
201363|231|231 E County Road 173|56352-1603|45.66536|-94.80526
201365|3621|3621 S 8th St|56560|46.83679|-96.76868
201367|2655|2655 1st St S|56201|45.09731|-95.0425
201368|1150|1150 W Frontage Rd|55060|44.09543|-93.24789
201369|1025|1025 Sugar Loaf Rd|55987|44.02867|-91.62287
201370|681|681 Troy Schenectady Road, Route 7|12110|42.75563|-73.77467
201371|1210|1210 Heckman Ct|56081|43.97104|-94.61869
201372|207|207 Montgomery Rd|12549|41.50755|-74.21417
201373|3800|3800 State Route 13|13142|43.5572|-76.11703
201374|7129|7129 Route 9|12901|44.72516|-73.43684
201375|1020|1020 1st St E|56470|46.92179|-95.03953
201376|47|47 Route 59|10960|41.09438|-73.93579
201377|845|845 E Coulter Ave|82435|44.75448|-108.74697
201378|4506|4506 Lake Circle|53598|43.19605|-89.34391
201380|215|215 Genesee Street|13421-2701|43.07879|-75.65346
201381|100|100 Alexander Spring Rd|17013|40.18661|-77.21426
201382|1581|1581 W South Park Ave|54902|43.99456|-88.57579
201383|4498|4498 Business, Route 220|15522|40.05574|-78.51106
201384|1699|1699 New Butler Rd|16101|40.98318|-80.30809
201385|1539|1539 E Sumner St|53027|43.3174|-88.35145
201386|4125|4125 N Front Street|17110|40.32082|-76.89866
201387|1214|1214 13th St S|59405|47.49128|-111.28533
201388|1901|1901 Us Highway 2|59501|48.557|-109.715
201389|650|650 Old Front St|13905|42.12453|-75.90976
201390|8991|8991 University Blvd|15108|40.50373|-80.22242
201391|111|111 South St|22630|38.91182|-78.19283
201392|2139|2139 Lee Hwy|24201|36.62558|-82.15712
201393|945|945 J Clyde Morris Blvd|23601|37.09382|-76.45918
201394|2421|2421 Southland Dr|23831|37.35616|-77.41123
201395|925|925 London Boulevard|23704|36.83672|-76.30956
201396|889|889 Willis Lane|22701|38.45531|-78.02097
201397|2805|2805 Scottsville Rd|42134|36.7167|-86.52392
201399|304|304 2nd St|23185|37.27381|-76.68393
201400|8260|8260 Midlothian Turnpike|23235|37.49663|-77.54941
201401|2815|2815 Old Montoursville Road|17754|41.24678|-76.94073
201402|1106|1106 E Main St|56258|44.43633|-95.77356
201403|250|250 Cumberland Trace Road|42103|36.93787|-86.41477
201404|220|220 W Eugene Ave|69101|41.10825|-100.76581
201405|550|550 Tucker Dr|41056|38.62761|-83.80001
201406|2028|2028 N Mulberry St|42701-9150|37.71255|-85.832
201409|4112|4112 S Lincoln Ave|68467|40.82451|-97.59798
201410|7940|7940 Shore Drive|23518|36.91948|-76.19235
201411|555|555 E Wythe St|23803|37.22868|-77.39258
201413|1100|1100 Links Lane|42066|36.75424|-88.6555
201414|3450|3450 Hwy 17 Bypass South|29588-6110|33.68579|-78.96038
201415|107|107 N Keeneland|40475-8687|37.77641|-84.31925
201418|3901|3901 Brooks St|59804|46.8357|-114.04245
201419|I-40|I-40 and Dewey Bartlett Ex 237|74437|35.43194|-96.01688
201421|125|125 Village Ln|41701|37.28451|-83.22447
201422|6616|6616 E Archer St|74115|36.16256|-95.90393
201425|112|112 College St SE|98503|47.04784|-122.82309
201426|7333|7333 N State Route 9|46746|41.74753|-85.42668
201427|395|395 Redmar Blvd|40160|37.85767|-85.94583
201428|4530|4530 S Emerson Ave|46203|39.70131|-86.08386
201429|1260|1260 Blue Lakes Boulevard N|83301|42.58408|-114.46023
201431|3510|3510 W Florida Ave|92545|33.74808|-117.00908
201432|208|208 Decker Ct|82716|44.29355|-105.5267
201433|2435|2435 N Main St Exit 20 On I 90|82801-9226|44.82089|-106.95546
201434|655|655 E Hart St|82834|44.35421|-106.68922
201435|1040|1040 N Federal Blvd|82501|43.0357|-108.38062
201436|20|20 West Rampart Street|46176|39.54755|-85.77682
201437|5400|5400 Alabama Hwy|30736|34.91412|-85.12442
201439|195|195 Commerce Drive|30180|33.72455|-84.94033
